Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-14,272.4100036621094,234.69000244140625,276.9800109863281,609.4600219726562,111.21700286865234,275.9599914550781,238.72999572753906,279.1499938964844,613.6799926757812,114.27300262451172,269.6000061035156,232.88999938964844,271.4100036621094,595.2000122070312,110.72100067138672,271.04998779296875,235.05999755859375,271.8949890136719,601.7899780273438,114.27300262451172,47431300,38956700,18330500,20724100,47607000
2025-11-17,267.4599914550781,232.8699951171875,285.6000061035156,602.010009765625,110.29000091552734,270.489990234375,234.60000610351562,294.5199890136719,611.6900024414062,111.8499984741211,265.7300109863281,229.19000244140625,284.2300109863281,595.4000244140625,109.55000305175781,268.82000732421875,233.25,286.3999938964844,609.0399780273438,110.75,45018300,59919000,34286100,16501300,26082700
2025-11-18,267.44000244140625,222.5500030517578,284.9599914550781,597.6900024414062,114.08999633789062,270.7099914550781,230.1999969482422,289.43499755859375,603.6599731445312,115.25,265.32000732421875,222.4199981689453,279.010009765625,583.780029296875,109.19999694824219,269.989990234375,228.10000610351562,288.4849853515625,591.5999755859375,110.29000091552734,45677300,60608400,29702200,25500600,43440600
2025-11-19,268.55999755859375,222.69000244140625,292.989990234375,590.3200073242188,110.0,272.2099914550781,223.74000549316406,304.25,595.3300170898438,113.33999633789062,265.5,218.52000427246094,287.6700134277344,581.25,108.61000061035156,265.5299987792969,223.74000549316406,287.68499755859375,593.719970703125,113.0,40424500,58335600,43123600,24744700,31868100
2025-11-20,266.25,217.13999938964844,289.9800109863281,589.1500244140625,105.66999816894531,275.42999267578125,227.41000366210938,306.8900146484375,606.719970703125,111.0999984741211,265.9200134277344,216.74000549316406,289.1700134277344,583.3499755859375,105.38999938964844,270.8299865722656,227.0500030517578,304.739990234375,603.5,111.0,43720835,49610312,34350677,20301467,36574436
