Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-10,269.42999267578125,248.39999389648438,290.5899963378906,631.760009765625,1120.0699462890625,273.7300109863281,251.75,291.4599914550781,635.0,1128.199951171875,267.4599914550781,245.58999633789062,283.5400085449219,618.1099853515625,1104.050048828125,268.9599914550781,248.33999633789062,285.2650146484375,631.0900268554688,1106.719970703125,41312400,36476500,19508200,19245000,3692900
2025-11-11,275.25,249.10000610351562,291.739990234375,627.0800170898438,1136.43994140625,275.9100036621094,249.75,292.3399963378906,629.5599975585938,1139.219970703125,269.79998779296875,247.22999572753906,287.8800048828125,619.3900146484375,1112.800048828125,269.80999755859375,248.41000366210938,288.20001220703125,628.0,1117.5999755859375,46208300,23564100,14156700,13302200,2796600
2025-11-12,273.4700012207031,244.1999969482422,287.42999267578125,609.010009765625,1157.5,275.7300109863281,250.3699951171875,292.3599853515625,628.989990234375,1164.3399658203125,271.70001220703125,243.75,284.3800048828125,607.77001953125,1128.260009765625,275.0,250.24000549316406,292.0849914550781,628.1300048828125,1138.1700439453125,48398000,31190100,16998800,24493300,3922100
2025-11-13,272.95001220703125,237.5800018310547,279.1199951171875,609.8900146484375,1154.22998046875,276.70001220703125,243.75,283.510009765625,617.6500244140625,1167.3299560546875,272.0899963378906,236.5,278.0,603.0,1145.68994140625,274.1099853515625,243.0500030517578,282.9849853515625,613.0700073242188,1158.5,49602800,41401700,18060200,20973800,4014400
2025-11-14,272.4100036621094,234.69000244140625,276.9800109863281,609.4600219726562,1112.1700439453125,275.9599914550781,238.72999572753906,279.1499938964844,613.6799926757812,1142.72998046875,269.6000061035156,232.88999938964844,271.4100036621094,595.2000122070312,1107.2099609375,271.04998779296875,235.05999755859375,271.8949890136719,601.7899780273438,1142.72998046875,47399300,38880000,17953900,20679500,4738200
